City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,pevek,69.7008,170.3133,-17.44,88,100,3.62,RU,1680206701
278,bilma,18.6853,12.9164,26.68,10,14,4.7,NE,1680206701
279,faridabad,28.4333,77.3167,19.14,52,100,1.3,IN,1680206701
280,santa isabel do rio negro,-0.4139,-65.0192,27.69,89,78,0.61,BR,1680206701
281,lompoc,34.6391,-120.4579,15.85,68,20,5.14,US,1680206701
282,roald,62.5833,6.1333,4.86,64,0,7.2,NO,1680206702
283,coari,-4.085,-63.1414,29.9,68,68,0.74,BR,1680206702
284,russell,32.3502,-85.1999,24.45,27,0,1.54,US,1680206415
285,bajil,15.0584,43.2851,29.8,57,93,2.62,YE,1680206702
286,port moresby,-9.4431,147.1797,23.68,100,20,1.54,PG,1680206703
287,prince albert,53.2001,-105.7677,-4.03,68,75,2.57,CA,1680206411
288,lira,2.235,32.9097,22.14,70,97,1.18,UG,1680206703
289,isangel,-19.55,169.2667,25.44,81,100,1.76,VU,1680206703
290,quesnel,52.9999,-122.5029,3.28,48,0,0.0,CA,1680206703
291,nyurba,63.2842,118.3319,-13.84,94,92,3.14,RU,1680206704
292,tomatlan,19.9333,-105.25,33.53,25,100,3.75,MX,1680206704
293,coquimbo,-29.9533,-71.3436,18.85,72,0,6.69,CL,1680206596
294,grants pass,42.439,-123.3284,12.1,61,100,0.0,US,1680206704
295,tutoia,-2.7619,-42.2744,26.82,85,83,4.59,BR,1680206704
296,inhambane,-23.865,35.3833,22.83,81,8,2.41,MZ,1680206704
297,nome,64.5011,-165.4064,-1.02,93,100,3.6,US,1680206679
298,paramonga,-10.6667,-77.8333,27.05,70,53,4.75,PE,1680206705
299,karla,59.3723,24.9275,-1.02,75,100,1.54,EE,1680206705
300,seoul,37.5683,126.9778,5.78,74,0,0.51,KR,1680206292
301,kamsack,51.5667,-101.9009,-2.54,86,94,2.41,CA,1680206706
302,oga,46.4631,10.347,5.94,88,100,1.62,IT,1680206706
303,nishihara,26.1842,127.7558,21.81,94,75,5.66,JP,1680206706
304,kahului,20.8947,-156.47,27.13,70,40,3.09,US,1680206707
305,talaya,61.3833,152.75,-11.47,83,92,3.63,RU,1680206707
306,makhinjauri,41.6739,41.694,3.92,93,75,2.06,GE,1680206707
307,huancabamba,-5.2386,-79.4506,19.27,84,92,1.01,PE,1680206707
308,ingleside,27.8778,-97.2117,28.0,100,40,7.72,US,1680206707
309,zanjan,36.6736,48.4787,10.21,51,0,4.17,IR,1680206708
310,priyutnoye,46.1011,43.5072,1.24,74,9,3.88,RU,1680206708
311,amapa,1.0,-52.0,27.08,82,64,1.63,BR,1680206708
312,oksfjord,70.2396,22.3479,1.1,99,100,7.42,NO,1680206708
313,hudson bay,52.85,-102.3842,-3.75,69,83,2.23,CA,1680206708
314,cay,38.5917,31.0286,-4.62,72,7,2.65,TR,1680206708
315,havre-saint-pierre,50.2334,-63.5986,1.2,80,100,6.69,CA,1680206709
316,lagoa,39.05,-27.9833,14.62,80,100,5.09,PT,1680206709
317,kaitangata,-46.2817,169.8464,9.96,91,100,1.08,NZ,1680206709
318,altay,47.8667,88.1167,0.85,92,62,2.49,CN,1680206709
319,rosetta,31.4044,30.4164,13.48,54,13,6.68,EG,1680206709
320,san jose,37.3394,-121.895,14.92,59,75,3.6,US,1680206227
321,katsuura,35.1333,140.3,14.31,80,100,3.65,JP,1680206709
322,porkhov,57.765,29.5561,-0.73,94,93,2.67,RU,1680206710
323,oriximina,-1.7656,-55.8661,24.93,94,100,1.7,BR,1680206710
324,evensk,61.95,159.2333,-14.89,95,100,2.33,RU,1680206710
325,pemangkat,1.1667,108.9667,25.6,86,98,1.79,ID,1680206710
326,saryagash,41.4511,69.1701,13.98,59,36,2.32,KZ,1680206710
327,marovoay,-16.1,46.6333,24.63,92,100,2.2,MG,1680206711
328,taoudenni,22.6783,-3.9836,29.18,7,0,5.49,ML,1680206711
329,birao,10.2849,22.7882,28.88,14,34,2.8,CF,1680206711
330,valparaiso,-33.0393,-71.6273,31.13,15,0,5.66,CL,1680206629
331,lata,40.1629,-8.3327,16.07,82,100,2.07,PT,1680206711
332,olinda,-8.0089,-34.8553,27.85,69,20,3.09,BR,1680206711
333,seaside,36.6111,-121.8516,14.4,66,40,3.6,US,1680206712
334,clyde river,70.4692,-68.5914,-17.87,78,100,5.66,CA,1680206712
335,huambo,-12.7761,15.7392,16.19,95,100,1.18,AO,1680206712
336,beloha,-25.1667,45.05,21.6,90,24,2.84,MG,1680206712
337,adrar,20.5022,-10.0711,29.28,9,0,5.93,MR,1680206712
338,hasaki,35.7333,140.8333,10.68,77,100,4.36,JP,1680206712
339,shimoda,34.6667,138.95,10.06,65,100,1.48,JP,1680206713
340,longkou,37.6508,120.3286,9.0,45,0,4.53,CN,1680206713
341,naryan-mar,67.6713,53.087,-0.94,87,100,8.74,RU,1680206713
342,kanniyakumari,8.0833,77.5667,26.98,82,6,4.94,IN,1680206713
343,nova granada,-20.5339,-49.3142,31.14,76,82,0.62,BR,1680206713
344,xichang,27.8964,102.2634,11.57,83,62,1.18,CN,1680206714
345,aasiaat,68.7098,-52.8699,-21.5,92,6,1.64,GL,1680206714
346,champerico,14.3,-91.9167,34.3,57,3,5.14,GT,1680206714
347,komsomolskiy,40.4272,71.7189,15.4,63,100,1.03,UZ,1680206714
348,portland,45.5234,-122.6762,12.67,69,75,5.36,US,1680206273
349,port macquarie,-31.4333,152.9167,11.05,68,0,2.89,AU,1680206714
350,nizhniy odes,63.6445,54.856,0.28,89,100,5.46,RU,1680206714
351,antofagasta,-23.65,-70.4,22.6,73,39,3.55,CL,1680206715
352,nouakchott,18.0858,-15.9785,24.96,60,0,5.81,MR,1680206715
353,ajaccio,42.0,8.9167,9.03,54,0,3.6,FR,1680206715
354,bera,24.0833,89.6167,23.93,78,0,4.11,BD,1680206715
355,mouila,-1.8685,11.0559,22.61,98,100,1.18,GA,1680206715
356,cockburn town,21.4612,-71.1419,25.55,72,2,5.13,TC,1680206715
357,preobrazheniye,42.9019,133.9064,4.35,54,0,1.77,RU,1680206716
358,sorong,-0.8833,131.25,26.69,81,100,0.66,ID,1680206716
359,mercedes,-34.6515,-59.4307,24.36,50,64,4.76,AR,1680206705
360,huanan,46.2167,130.5167,2.63,40,0,0.74,CN,1680206716
361,quatre cocos,-20.2078,57.7625,26.72,86,53,6.1,MU,1680206717
362,bitung,1.4451,125.1824,24.47,84,76,2.43,ID,1680206717
363,annau,37.8876,58.516,18.72,39,12,2.06,TM,1680206717
364,schweinfurt,50.05,10.2333,12.0,91,8,4.22,DE,1680206717
365,erzin,36.9559,36.2,5.33,37,82,1.47,TR,1680206717
366,kavaratti,10.5669,72.642,27.24,71,21,3.8,IN,1680206717
367,siocon,7.7061,122.1353,25.76,85,100,1.32,PH,1680206717
368,cabo san lucas,22.8909,-109.9124,27.61,42,100,3.6,MX,1680206665
369,namyslow,51.0759,17.7228,11.67,88,100,5.84,PL,1680206718
370,lokosovo,61.1333,74.8167,-14.01,96,14,2.62,RU,1680206718
371,huarmey,-10.0681,-78.1522,27.51,69,43,4.83,PE,1680206718
372,klaksvik,62.2266,-6.589,7.51,98,100,12.4,FO,1680206718
373,noumea,-22.2763,166.4572,25.56,99,6,2.16,NC,1680206111
374,kutum,14.2,24.6667,23.9,11,35,8.59,SD,1680206718
375,san vicente,-26.6167,-54.1333,25.17,60,100,0.32,AR,1680206719
376,port keats,-14.25,129.55,25.14,80,100,1.75,AU,1680206719
377,qinhuangdao,39.9317,119.5883,11.13,46,0,2.36,CN,1680206719
378,kemi,65.8596,24.8228,-4.13,68,40,4.63,FI,1680206719
379,kenora,49.8167,-94.4337,-2.46,54,75,3.6,CA,1680206605
380,nekrasovka,48.3525,135.2325,-1.99,68,0,3.0,RU,1680206719
381,port-cartier,50.0334,-66.8654,-0.7,95,100,2.57,CA,1680206578
382,najran,17.4924,44.1277,24.36,43,27,2.13,SA,1680206719
383,fort nelson,58.8053,-122.7002,-0.59,80,100,1.54,CA,1680206720
384,sola,-13.8833,167.55,27.71,72,57,2.51,VU,1680206720
385,lakes entrance,-37.8811,147.981,13.98,88,100,5.67,AU,1680206720
386,trapani,37.8333,12.6667,12.93,85,10,4.15,IT,1680206720
387,lulea,65.5842,22.1547,-1.96,59,0,2.57,SE,1680206725
388,tazovskiy,67.4667,78.7,-28.55,100,9,2.88,RU,1680206725
389,hualmay,-11.0964,-77.6139,27.09,70,44,5.1,PE,1680206725
390,bacolod,10.6667,122.95,25.55,83,59,2.31,PH,1680206726
391,ouadda,8.0777,22.4007,26.1,25,97,1.35,CF,1680206726
392,shawville,45.6001,-76.4827,2.09,64,100,4.48,CA,1680206726
393,sembe,1.6481,14.5806,21.53,98,100,1.24,CG,1680206726
394,antsohihy,-14.8796,47.9875,23.78,96,87,0.44,MG,1680206726
395,saint-augustin,51.226,-58.6502,0.69,77,86,4.62,CA,1680206726
396,lima,-12.0432,-77.0282,26.14,69,75,6.17,PE,1680206401
397,bada,51.392,109.8717,0.98,77,60,1.94,RU,1680206727
398,boa esperanca,-21.09,-45.5658,23.51,79,99,1.01,BR,1680206727
399,hirtshals,57.5881,9.9592,3.25,96,100,8.94,DK,1680206727
400,benguela,-12.5763,13.4055,25.47,82,92,1.58,AO,1680206727
401,iquique,-20.2208,-70.1431,26.02,77,23,3.46,CL,1680206504
402,la baule-escoublac,47.2922,-2.364,12.81,93,75,9.26,FR,1680206727
403,taos,36.4072,-105.5731,15.22,15,0,11.32,US,1680206728
404,meulaboh,4.1363,96.1285,24.73,85,100,1.47,ID,1680206728
405,dubbo,-32.25,148.6167,6.07,93,21,0.0,AU,1680206728
406,sobolevo,54.4299,31.8996,-3.13,95,10,1.41,RU,1680206728
407,samarai,-10.6167,150.6667,27.83,76,73,1.71,PG,1680206728
408,nurota,40.5614,65.6886,18.4,45,1,3.27,UZ,1680206728
409,golden,39.7555,-105.2211,19.27,13,20,14.4,US,1680206537
410,tymovskoye,50.8456,142.655,-2.2,97,100,0.59,RU,1680206729
411,kisangani,0.5167,25.2,21.55,98,100,2.62,CD,1680206729
412,port hardy,50.6996,-127.4199,7.1,61,75,2.57,CA,1680206458
413,ginir,7.1333,40.7,15.49,83,80,1.55,ET,1680206729
414,henties bay,-22.116,14.2845,14.9,93,6,2.59,NA,1680206730
415,lasa,46.6166,10.7002,9.46,92,92,1.79,IT,1680206730
416,qandala,11.472,49.8728,29.02,71,0,2.99,SO,1680206730
417,bathsheba,13.2167,-59.5167,29.34,58,20,9.26,BB,1680206730
418,limbang,4.75,115.0,25.06,97,100,2.12,MY,1680206730
419,lovozero,68.005,35.0117,-14.07,94,9,3.6,RU,1680206730
420,alice springs,-23.7,133.8833,17.75,88,100,0.51,AU,1680206730
421,svencionys,55.15,26.1667,2.65,89,98,2.72,LT,1680206731
422,aldan,58.6031,125.3894,-2.39,80,100,3.31,RU,1680206731
423,nakamura,32.9833,132.9333,11.63,75,100,1.06,JP,1680206731
424,ginda,30.6945,78.4932,11.6,56,100,2.21,IN,1680206731
425,barpali,21.2,83.5833,27.67,44,53,0.75,IN,1680206731
426,christchurch,-43.5333,172.6333,10.51,84,100,4.12,NZ,1680206731
427,ferme-neuve,46.7001,-75.4493,-2.89,69,100,4.52,CA,1680206731
428,malkangiri,18.35,81.9,26.31,65,12,1.06,IN,1680206732
429,peleduy,59.6289,112.7406,-7.6,94,100,3.47,RU,1680206732
430,rota,36.6224,-6.3586,19.05,94,0,5.14,ES,1680206433
431,wajid,3.8093,43.2471,28.42,51,83,8.16,SO,1680206732
432,vestmannaeyjar,63.4427,-20.2734,4.76,87,100,3.17,IS,1680206732
433,mbekenyera,-10.0,38.9833,21.66,97,91,1.31,TZ,1680206733
434,yenagoa,4.9247,6.2642,26.51,84,63,3.41,NG,1680206733
435,yokadouma,3.5167,15.05,19.8,98,100,0.46,CM,1680206733
436,challapata,-18.9,-66.7667,12.78,55,88,1.96,BO,1680206733
437,anadyr,64.75,177.4833,-15.72,84,20,5.0,RU,1680206734
438,visnes,59.3556,5.2242,4.56,87,75,1.03,NO,1680206734
439,hami,42.8,93.45,12.41,17,0,4.87,CN,1680206734
440,belaya gora,68.5333,146.4167,-17.79,98,100,2.6,RU,1680206734
441,kirakira,-10.4544,161.9205,26.34,83,97,0.15,SB,1680206734
442,eyl,7.9803,49.8164,26.92,74,1,4.66,SO,1680206735
443,port-gentil,-0.7193,8.7815,26.98,83,20,3.09,GA,1680206735
444,simbahan,6.3032,120.5836,27.14,77,100,1.44,PH,1680206735
445,egvekinot,66.3167,-179.1667,-15.72,88,39,1.89,RU,1680206735
446,la ronge,55.1001,-105.2842,-3.86,30,40,1.54,CA,1680206736
447,angoche,-16.2325,39.9086,24.56,81,94,2.2,MZ,1680206736
448,luau,-10.7073,22.2247,18.38,97,100,1.4,AO,1680206736
449,okhotsk,59.3833,143.3,-5.1,95,100,3.0,RU,1680206736
450,camopi,3.1655,-52.3158,26.35,88,46,1.78,GF,1680206479
451,ngunguru,-35.6167,174.5,12.81,67,11,0.97,NZ,1680206736
452,rocha,-34.4833,-54.3333,19.08,74,99,3.53,UY,1680206488
453,paysandu,-32.3214,-58.0756,24.93,79,99,3.04,UY,1680206486
454,witney,51.7836,-1.4854,12.07,87,75,6.17,GB,1680206737
455,baykit,61.67,96.37,-25.16,100,89,1.56,RU,1680206737
456,brae,60.3964,-1.353,7.29,93,98,4.22,GB,1680206737
457,vila,42.0304,-8.1588,9.83,90,100,4.39,PT,1680206737
458,dalbandin,28.8947,64.4101,20.24,39,0,1.45,PK,1680206737
459,lewistown,40.5992,-77.5714,9.64,31,0,4.63,US,1680206453
460,alyangula,-13.8483,136.4192,26.26,76,60,3.02,AU,1680206737
461,agirish,61.9247,63.0231,-7.91,84,92,3.93,RU,1680206737
462,koryazhma,61.3143,47.1691,2.54,90,100,4.83,RU,1680206738
463,waingapu,-9.6567,120.2641,25.38,86,42,1.96,ID,1680206738
464,goure,13.9835,10.2704,26.97,7,98,4.06,NE,1680206738
465,saquena,-4.6667,-73.5167,32.55,54,88,0.05,PE,1680206738
466,punta cardon,11.6581,-70.215,27.64,64,1,14.19,VE,1680206738
467,milton,34.1322,-84.3007,23.89,24,3,0.45,US,1680206485
468,beyneu,45.3167,55.2,15.74,61,44,4.38,KZ,1680206738
469,mashhad,36.297,59.6062,17.08,51,0,2.06,IR,1680206738
470,mambulo,13.7167,123.05,24.09,92,91,1.39,PH,1680206738
471,maceio,-9.6658,-35.7353,28.69,69,40,4.63,BR,1680206672
472,bozova,37.3625,38.5267,5.51,50,100,4.68,TR,1680206739
473,uglovskoye,51.3557,80.1942,-3.47,58,3,5.41,RU,1680206739
474,kaeo,-35.1,173.7833,13.32,70,10,1.1,NZ,1680206739
475,yarovoye,52.9273,78.58,-3.39,69,7,3.66,RU,1680206739
476,butterworth,5.3991,100.3638,28.03,83,20,1.54,MY,1680206739
477,fare,-16.7,-151.0167,27.56,72,94,4.08,PF,1680206740
478,bandarbeyla,9.4942,50.8122,27.09,73,1,3.47,SO,1680206740
479,iqaluit,63.7506,-68.5145,-16.15,77,20,1.03,CA,1680206740
480,cabedelo,-6.9811,-34.8339,28.37,74,26,5.65,BR,1680206740
481,dunedin,-45.8742,170.5036,11.0,95,99,0.45,NZ,1680206740
482,fortuna,40.5982,-124.1573,12.18,75,11,0.89,US,1680206740
483,snasa,64.2457,12.3778,-6.33,87,2,1.95,NO,1680206740
484,punta gorda,26.9298,-82.0454,31.67,58,20,6.69,US,1680206740
485,beroroha,-21.6667,45.1667,22.78,93,5,0.59,MG,1680206741
486,vanimo,-2.6741,141.3028,24.89,88,100,2.31,PG,1680206741
487,dauphin,51.1494,-100.0502,-1.92,69,0,3.6,CA,1680206522
488,kigoma,-4.8769,29.6267,22.33,94,75,0.0,TZ,1680206741
489,soe,-9.8607,124.284,18.69,97,100,1.55,ID,1680206741
490,shelburne,44.0787,-80.2041,3.2,58,78,5.29,CA,1680206741
491,boca do acre,-8.7522,-67.3978,27.62,86,99,0.89,BR,1680206741
492,sistranda,63.7256,8.834,-3.02,57,2,9.14,NO,1680206741
493,hanyang,32.1371,105.5126,11.37,79,99,0.75,CN,1680206741
494,baramati,18.15,74.5833,23.46,54,6,4.62,IN,1680206742
495,mantua,45.1667,10.7833,14.47,81,83,0.89,IT,1680206742
496,la brea,15.8,-85.9667,29.73,62,20,6.17,HN,1680206742
497,goundam,16.4145,-3.6708,30.15,7,2,3.82,ML,1680206742
498,hokitika,-42.7167,170.9667,10.72,71,1,2.34,NZ,1680206742
499,holovyne,50.4712,28.8253,-0.46,84,69,3.23,UA,1680206742
500,pisco,-13.7,-76.2167,28.03,61,75,4.12,PE,1680206742
501,luanda,-8.8368,13.2343,27.0,83,75,3.09,AO,1680206743
502,price,39.5994,-110.8107,5.06,86,100,4.63,US,1680206743
503,mana,5.6592,-53.7767,27.55,69,45,4.64,GF,1680206743
504,emba,48.8264,58.1442,10.9,63,100,12.45,KZ,1680206743
505,bardiyah,31.7561,25.0865,14.19,62,0,5.56,LY,1680206743
506,mtambile,-5.3833,39.7,27.37,75,2,4.02,TZ,1680206743
507,bam,29.106,58.357,21.58,29,0,0.49,IR,1680206744
508,beidao,34.5686,105.8933,8.81,82,26,2.39,CN,1680206744
509,thinadhoo,0.5333,72.9333,28.03,75,34,3.34,MV,1680206744
510,djibo,14.1022,-1.6306,32.66,8,4,3.94,BF,1680206744
511,tyulgan,52.3405,56.166,-1.15,74,100,10.55,RU,1680206744
512,north bend,43.4065,-124.2243,10.69,76,100,5.66,US,1680206744
513,renukut,24.2,83.0333,24.82,40,92,1.75,IN,1680206745
514,palmer,42.1584,-72.3287,5.48,27,20,8.23,US,1680206745
515,bagamoyo,-6.4333,38.9,27.99,86,6,2.28,TZ,1680206745
516,pata,17.7152,121.5018,23.18,91,97,0.95,PH,1680206745
517,cururupu,-1.8283,-44.8683,25.91,92,85,1.85,BR,1680206745
518,san ignacio,17.1561,-89.0714,28.08,69,75,3.09,BZ,1680206521
519,santa maria,-29.6842,-53.8069,27.61,65,75,2.06,BR,1680206745
520,mirador,-6.3708,-44.3631,26.87,80,100,0.44,BR,1680206745
521,luderitz,-26.6481,15.1594,16.85,72,0,8.45,NA,1680206745
522,richards bay,-28.783,32.0377,19.33,92,100,2.34,ZA,1680206745
523,carutapera,-1.195,-46.02,27.24,79,92,3.38,BR,1680206746
524,jalcocotan,21.4667,-105.1167,33.34,24,100,2.94,MX,1680206746
525,sarangani,5.4033,125.4636,27.71,77,100,6.46,PH,1680206746
526,mata,40.683,-7.4592,14.4,84,100,4.4,PT,1680206746
527,ati,13.2154,18.3353,33.17,14,69,3.94,TD,1680206746
528,arica,-18.475,-70.3042,28.75,65,0,6.69,CL,1680206746
529,show low,34.2542,-110.0298,6.71,64,75,12.35,US,1680206599
530,te anau,-45.4167,167.7167,5.53,87,91,0.36,NZ,1680206747
531,ler,8.3018,30.1418,30.95,14,78,2.23,SS,1680206747
532,asbury park,40.2204,-74.0121,10.05,30,0,7.72,US,1680206747
533,bani walid,31.7566,13.9942,15.6,44,0,5.52,LY,1680206747
534,cleveland,41.4995,-81.6954,9.78,46,0,5.14,US,1680206568
535,chase,50.8165,-119.6857,9.49,68,93,1.37,CA,1680206747
536,sivaki,52.6333,126.75,-3.57,82,45,2.58,RU,1680206747
537,kalianget,-7.05,113.9333,24.9,87,100,3.8,ID,1680206748
538,tadine,-21.55,167.8833,24.97,84,100,3.16,NC,1680206748
539,koslan,63.4564,48.8989,1.66,90,100,5.46,RU,1680206748
540,ponta delgada,37.7333,-25.6667,17.4,94,75,5.14,PT,1680206748
541,sarankhola,22.3082,89.7897,24.07,93,3,2.55,BD,1680206748
542,koumac,-20.5667,164.2833,25.21,81,40,2.0,NC,1680206748
543,kambove,-10.8764,26.5969,16.78,97,100,0.62,CD,1680206748
544,lamont,35.2597,-118.9143,13.15,64,84,3.43,US,1680206749
545,ulenje,-8.9333,33.6833,13.33,94,73,1.01,TZ,1680206749
546,porto novo,6.4965,2.6036,28.9,80,100,3.34,BJ,1680206582
547,tolbazy,54.0241,55.8825,0.06,59,90,7.21,RU,1680206749
548,comodoro rivadavia,-45.8667,-67.5,10.92,50,20,3.6,AR,1680206749
549,neiafu,-18.65,-173.9833,27.38,83,40,3.6,TO,1680206749
550,la romana,18.4273,-68.9728,31.2,51,20,5.14,DO,1680206749
551,sao filipe,14.8961,-24.4956,23.8,75,42,3.18,CV,1680206749
552,faanui,-16.4833,-151.75,27.78,74,99,4.57,PF,1680206749
553,luleburgaz,41.4039,27.3592,2.87,64,1,2.94,TR,1680206750
554,marau,-28.4492,-52.2,26.97,89,100,1.43,BR,1680206750
555,douglas,41.3,-96.167,23.25,44,75,10.8,US,1680206517
556,algarrobo,10.1869,-74.5753,39.43,22,2,3.58,CO,1680206750
557,sidrolandia,-20.9319,-54.9614,26.51,72,65,1.82,BR,1680206750
558,sao domingos,-13.3983,-46.3183,27.79,59,96,1.26,BR,1680206750
